Ticker,MthCalDt,MthPrc
PRTA,20210528,29.17
PRTA,20210630,51.41
PRTA,20210730,50.1
PRTA,20210831,67.12
PRTA,20210930,71.23
PRTA,20211029,55.35
PRTA,20211130,50.15
PRTA,20211231,49.4
PRTA,20220131,34.08
PRTA,20220228,34.6
PRTA,20220331,36.57
ABBV,20170131,61.11
ABBV,20170228,61.84
ABBV,20170331,65.16
ABBV,20170428,65.94
ABBV,20170531,66.02
ABBV,20170630,72.51
ABBV,20170731,69.91
ABBV,20170831,75.3
ABBV,20170929,88.86
ABBV,20171031,90.25
ABBV,20171130,96.92
ABBV,20171229,96.71
ABBV,20180131,112.22
ABBV,20180228,115.83
ABBV,20180329,94.65
ABBV,20180430,96.55
ABBV,20180531,98.94
ABBV,20180629,92.65
ABBV,20180731,92.23
ABBV,20180831,95.98
ABBV,20180928,94.58
ABBV,20181031,77.85
ABBV,20181130,94.27
ABBV,20181231,92.19
ABBV,20190131,80.29
ABBV,20190228,79.24
ABBV,20190329,80.59
ABBV,20190430,79.39
ABBV,20190531,76.71
ABBV,20190628,72.72
ABBV,20190731,66.62
ABBV,20190830,65.74
ABBV,20190930,75.72
ABBV,20191031,79.55
ABBV,20191129,87.73
ABBV,20191231,88.54
ABBV,20200131,81.02
ABBV,20200228,85.71
ABBV,20200331,76.19
ABBV,20200430,82.2
ABBV,20200529,92.67
ABBV,20200630,98.18
ABBV,20200731,94.91
ABBV,20200831,95.77
ABBV,20200930,87.59
ABBV,20201030,85.1
ABBV,20201130,104.58
ABBV,20201231,107.15
ABBV,20210129,102.48
ABBV,20210226,107.74
ABBV,20210331,108.22
ABBV,20210430,111.5
ABBV,20210528,113.2
ABBV,20210630,112.64
ABBV,20210730,116.3
ABBV,20210831,120.78
ABBV,20210930,107.87
ABBV,20211029,114.67
ABBV,20211130,115.28
ABBV,20211231,135.4
ABBV,20220131,136.89
ABBV,20220228,147.77
ABBV,20220331,162.11
PBF,20170131,23.19
PBF,20170228,24.49
PBF,20170331,22.17
PBF,20170428,22.32
PBF,20170531,19.32
PBF,20170630,22.26
PBF,20170731,22.77
PBF,20170831,23.68
PBF,20170929,27.61
PBF,20171031,28.97
PBF,20171130,32.37
PBF,20171229,35.45
PBF,20180131,32.33
PBF,20180228,29.31
PBF,20180329,33.9
PBF,20180430,38.33
PBF,20180531,47.18
PBF,20180629,41.93
PBF,20180731,46.7
PBF,20180831,51.92
PBF,20180928,49.91
PBF,20181031,41.85
PBF,20181130,38.68
PBF,20181231,32.67
PBF,20190131,36.62
PBF,20190228,31.07
PBF,20190329,31.14
PBF,20190430,33.58
PBF,20190531,26.4
PBF,20190628,31.3
PBF,20190731,27.93
PBF,20190830,23.7
PBF,20190930,27.19
PBF,20191031,32.28
PBF,20191129,31.3
PBF,20191231,31.37
PBF,20200131,27.3
PBF,20200228,22.39
PBF,20200331,7.08
PBF,20200430,11.4
PBF,20200529,10.62
PBF,20200630,10.24
PBF,20200731,8.68
PBF,20200831,8.56
PBF,20200930,5.69
PBF,20201030,4.67
PBF,20201130,7.26
PBF,20201231,7.1
PBF,20210129,8.47
PBF,20210226,14.2
PBF,20210331,14.15
PBF,20210430,14.18
PBF,20210528,16.14
PBF,20210630,15.3
PBF,20210730,9.17
PBF,20210831,10.4
PBF,20210930,12.97
PBF,20211029,14.61
PBF,20211130,12.53
PBF,20211231,12.97
PBF,20220131,15.84
PBF,20220228,16.62
PBF,20220331,24.37
WES,20170131,44.87
WES,20170228,45.85
WES,20170331,46.1
WES,20170428,45.79
WES,20170531,43.39
WES,20170630,43.02
WES,20170731,42.27
WES,20170831,40.53
WES,20170929,41.18
WES,20171031,39.55
WES,20171130,35.7
WES,20171229,37.16
WES,20180131,39.53
WES,20180228,36.4
WES,20180329,33.12
WES,20180430,33.89
WES,20180531,36.7
WES,20180629,35.75
WES,20180731,36.77
WES,20180831,33.86
WES,20180928,29.94
WES,20181031,28.76
WES,20181130,28.98
WES,20181231,27.73
WES,20190131,31.57
WES,20190228,33.46
WES,20190329,31.36
WES,20190430,31.58
WES,20190531,29.19
WES,20190628,30.77
WES,20190731,27
WES,20190830,23.04
WES,20190930,24.89
WES,20191031,21.26
WES,20191129,17.73
WES,20191231,19.69
WES,20200131,16.56
WES,20200228,13.06
WES,20200331,3.24
WES,20200430,8.68
WES,20200529,9.34
WES,20200630,10.04
WES,20200731,9
WES,20200831,9.07
WES,20200930,8
WES,20201030,8.15
WES,20201130,12.9
WES,20201231,13.82
WES,20210129,14.73
WES,20210226,16.63
WES,20210331,18.59
WES,20210430,19.64
WES,20210528,19.98
WES,20210630,21.42
WES,20210730,19.99
WES,20210831,19.74
WES,20210930,20.96
WES,20211029,21.25
WES,20211130,19.23
WES,20211231,22.27
WES,20220131,23.84
WES,20220228,26.04
WES,20220331,25.22
BFAM,20170131,70.86
BFAM,20170228,69.11
BFAM,20170331,72.49
BFAM,20170428,76.12
BFAM,20170531,76.72
BFAM,20170630,77.21
BFAM,20170731,79.01
BFAM,20170831,79.93
BFAM,20170929,86.21
BFAM,20171031,86.3
BFAM,20171130,88.95
BFAM,20171229,94
BFAM,20180131,98.2
BFAM,20180228,95.57
BFAM,20180329,99.72
BFAM,20180430,94.88
BFAM,20180531,101.2
BFAM,20180629,102.52
BFAM,20180731,106.99
BFAM,20180831,119.43
BFAM,20180928,117.84
BFAM,20181031,114.91
BFAM,20181130,121.68
BFAM,20181231,111.45
BFAM,20190131,115.79
BFAM,20190228,124
BFAM,20190329,127.11
BFAM,20190430,128.15
BFAM,20190531,137.06
BFAM,20190628,150.87
BFAM,20190731,152.07
BFAM,20190830,165.05
BFAM,20190930,152.5
BFAM,20191031,148.52
BFAM,20191129,150.52
BFAM,20191231,150.29
BFAM,20200131,163.73
BFAM,20200228,157.15
BFAM,20200331,102
BFAM,20200430,116.45
BFAM,20200529,111.88
BFAM,20200630,117.2
BFAM,20200731,107.24
BFAM,20200831,133.01
BFAM,20200930,152.04
BFAM,20201030,158.05
BFAM,20201130,170.11
BFAM,20201231,172.99
BFAM,20210129,151.97
BFAM,20210226,159.66
BFAM,20210331,171.45
BFAM,20210430,144.83
BFAM,20210528,138.23
BFAM,20210630,147.11
BFAM,20210730,149.5
BFAM,20210831,145.76
BFAM,20210930,139.42
BFAM,20211029,166
BFAM,20211130,122.95
BFAM,20211231,125.88
BFAM,20220131,128.41
BFAM,20220228,130.64
BFAM,20220331,132.69
TPH,20170131,12.27
TPH,20170228,11.94
TPH,20170331,12.54
TPH,20170428,12.45
TPH,20170531,12.37
TPH,20170630,13.19
TPH,20170731,13.3
TPH,20170831,12.74
TPH,20170929,13.81
TPH,20171031,17.69
TPH,20171130,18.12
TPH,20171229,17.92
TPH,20180131,16.31
TPH,20180228,15.33
TPH,20180329,16.43
TPH,20180430,17.11
TPH,20180531,17.26
TPH,20180629,16.36
TPH,20180731,14.17
TPH,20180831,14.49
TPH,20180928,12.4
TPH,20181031,11.9
TPH,20181130,12.48
TPH,20181231,10.93
TPH,20190131,13.45
TPH,20190228,12.6
TPH,20190329,12.64
TPH,20190430,13.05
TPH,20190531,12.3
TPH,20190628,11.97
TPH,20190731,13.69
TPH,20190830,14
TPH,20190930,15.04
TPH,20191031,15.74
TPH,20191129,15.58
TPH,20191231,15.58
TPH,20200131,16.26
TPH,20200228,15.33
TPH,20200331,8.77
TPH,20200430,11.48
TPH,20200529,14.32
TPH,20200630,14.69
TPH,20200731,16.72
TPH,20200831,16.88
TPH,20200930,18.14
TPH,20201030,16.43
TPH,20201130,17.48
TPH,20201231,17.25
TPH,20210129,20.2
TPH,20210226,19
TPH,20210331,20.36
TPH,20210430,23.82
TPH,20210528,24.12
TPH,20210630,21.43
TPH,20210730,24.12
TPH,20210831,23.77
TPH,20210930,21.02
TPH,20211029,24.19
TPH,20211130,24.97
TPH,20211231,27.89
TPH,20220131,23.81
TPH,20220228,22.37
TPH,20220331,20.08
USAC,20170131,19.2
USAC,20170228,17.77
USAC,20170331,16.89
USAC,20170428,16.75
USAC,20170531,15.37
USAC,20170630,16.36
USAC,20170731,16.36
USAC,20170831,15.78
USAC,20170929,16.72
USAC,20171031,15.71
USAC,20171130,16.98
USAC,20171229,16.54
USAC,20180131,18.42
USAC,20180228,17.78
USAC,20180329,16.93
USAC,20180430,17.9
USAC,20180531,18.57
USAC,20180629,16.83
USAC,20180731,16.29
USAC,20180831,16.52
USAC,20180928,16.51
USAC,20181031,14.65
USAC,20181130,14.46
USAC,20181231,12.98
USAC,20190131,14.84
USAC,20190228,15.96
USAC,20190329,15.61
USAC,20190430,16.94
USAC,20190531,17.07
USAC,20190628,17.77
USAC,20190731,17.68
USAC,20190830,16.95
USAC,20190930,17.27
USAC,20191031,17.67
USAC,20191129,16.44
USAC,20191231,18.14
USAC,20200131,15.88
USAC,20200228,13.68
USAC,20200331,5.66
USAC,20200430,8.01
USAC,20200529,12.05
USAC,20200630,10.86
USAC,20200731,11.54
USAC,20200831,11.04
USAC,20200930,10.01
USAC,20201030,10.01
USAC,20201130,11.76
USAC,20201231,13.6
USAC,20210129,13.28
USAC,20210226,13.98
USAC,20210331,15.31
USAC,20210430,14.65
USAC,20210528,15.43
USAC,20210630,16.48
USAC,20210730,15.27
USAC,20210831,15.16
USAC,20210930,16.57
USAC,20211029,15.89
USAC,20211130,14.69
USAC,20211231,17.45
USAC,20220131,15.75
USAC,20220228,17.53
USAC,20220331,17.61
FWONA,20170131,28.98
FWONA,20170228,30.11
FWONA,20170331,32.7
FWONA,20170428,33.91
FWONA,20170531,31.9
FWONA,20170630,35.03
FWONA,20170731,33.75
FWONA,20170831,37.93
FWONA,20170929,36.49
FWONA,20171031,36.4
FWONA,20171130,34.79
FWONA,20171229,32.72
FWONA,20180131,35.68
FWONA,20180228,31.57
FWONA,20180329,29.29
FWONA,20180430,28.11
FWONA,20180531,30.27
FWONA,20180629,35.31
FWONA,20180731,33.51
FWONA,20180831,34.98
FWONA,20180928,35.58
FWONA,20181031,31.69
FWONA,20181130,28.82
FWONA,20181231,29.72
FWONA,20190131,30.6
FWONA,20190228,30.74
FWONA,20190329,34.04
FWONA,20190430,37.76
FWONA,20190531,36.42
FWONA,20190628,35.86
FWONA,20190731,37.48
FWONA,20190830,39.59
FWONA,20190930,39.59
FWONA,20191031,40.43
FWONA,20191129,43.07
FWONA,20191231,43.78
FWONA,20200131,44.55
FWONA,20200228,37.49
FWONA,20200331,25.82
FWONA,20200430,30.25
FWONA,20200529,33.82
FWONA,20200630,29.18
FWONA,20200731,33.09
FWONA,20200831,36.18
FWONA,20200930,33.51
FWONA,20201030,33.3
FWONA,20201130,37.83
FWONA,20201231,37.99
FWONA,20210129,36.25
FWONA,20210226,38.77
FWONA,20210331,38.22
FWONA,20210430,41.42
FWONA,20210528,40.04
FWONA,20210630,42.63
FWONA,20210730,41.46
FWONA,20210831,45.69
FWONA,20210930,47.05
FWONA,20211029,52.15
FWONA,20211130,57.61
FWONA,20211231,59.34
FWONA,20220131,54.8
FWONA,20220228,56.16
FWONA,20220331,63.13
NCLH,20170131,47
NCLH,20170228,50.7
NCLH,20170331,50.73
NCLH,20170428,53.93
NCLH,20170531,49.97
NCLH,20170630,54.29
NCLH,20170731,55.07
NCLH,20170831,59.46
NCLH,20170929,54.05
NCLH,20171031,55.75
NCLH,20171130,54.16
NCLH,20171229,53.25
NCLH,20180131,60.74
NCLH,20180228,56.9
NCLH,20180329,52.97
NCLH,20180430,53.47
NCLH,20180531,52.34
NCLH,20180629,47.25
NCLH,20180731,50.03
NCLH,20180831,53.61
NCLH,20180928,57.43
NCLH,20181031,44.07
NCLH,20181130,51.32
NCLH,20181231,42.39
NCLH,20190131,51.43
NCLH,20190228,55.53
NCLH,20190329,54.96
NCLH,20190430,56.39
NCLH,20190531,54.71
NCLH,20190628,53.63
NCLH,20190731,49.44
NCLH,20190830,50.75
NCLH,20190930,51.77
NCLH,20191031,50.76
NCLH,20191129,53.64
NCLH,20191231,58.41
NCLH,20200131,53.85
NCLH,20200228,37.26
NCLH,20200331,10.96
NCLH,20200430,16.4
NCLH,20200529,15.66
NCLH,20200630,16.43
NCLH,20200731,13.64
NCLH,20200831,17.11
NCLH,20200930,17.11
NCLH,20201030,16.63
NCLH,20201130,22.87
NCLH,20201231,25.43
NCLH,20210129,22.65
NCLH,20210226,29.56
NCLH,20210331,27.59
NCLH,20210430,31.05
NCLH,20210528,31.9
NCLH,20210630,29.41
NCLH,20210730,24.03
NCLH,20210831,25.84
NCLH,20210930,26.71
NCLH,20211029,25.72
NCLH,20211130,19.51
NCLH,20211231,20.74
NCLH,20220131,20.83
NCLH,20220228,19.49
NCLH,20220331,21.88
BCC,20170131,24.8
BCC,20170228,27.1
BCC,20170331,26.7
BCC,20170428,30.5
BCC,20170531,26.95
BCC,20170630,30.4
BCC,20170731,30.35
BCC,20170831,30
BCC,20170929,34.9
BCC,20171031,35.45
BCC,20171130,38.5
BCC,20171229,39.9
BCC,20180131,44.45
BCC,20180228,40.3
BCC,20180329,38.6
BCC,20180430,41.6
BCC,20180531,47.7
BCC,20180629,44.7
BCC,20180731,43.25
BCC,20180831,43.7
BCC,20180831,43.7
BCC,20180928,36.8
BCC,20181031,30.79
BCC,20181130,26.58
BCC,20181231,23.85
BCC,20190131,27.47
BCC,20190228,27.89
BCC,20190329,26.76
BCC,20190430,27.69
BCC,20190531,22.2
BCC,20190628,28.11
BCC,20190731,27
BCC,20190830,31.4
BCC,20190930,32.59
BCC,20191031,35.77
BCC,20191129,37.92
BCC,20191129,37.92
BCC,20191231,36.53
BCC,20200131,36.2
BCC,20200228,35.48
BCC,20200331,23.78
BCC,20200430,31.27
BCC,20200529,34.03
BCC,20200630,37.61
BCC,20200731,46.59
BCC,20200831,45.8
BCC,20200930,39.92
BCC,20201030,38.38
BCC,20201130,43.25
BCC,20201231,47.8
BCC,20210129,47.63
BCC,20210226,49.94
BCC,20210331,59.83
BCC,20210430,66.72
BCC,20210528,65.99
BCC,20210630,58.35
BCC,20210730,51.15
BCC,20210831,57.85
BCC,20210930,53.98
BCC,20211029,56.62
BCC,20211130,64.83
BCC,20211130,64.83
BCC,20211231,71.2
BCC,20220131,70.22
BCC,20220228,79.94
BCC,20220331,69.47
RC,20170131,13.2
RC,20170228,13.8
RC,20170331,14.45
RC,20170428,14.6
RC,20170531,14.95
RC,20170630,14.85
RC,20170731,14.8
RC,20170831,15.25
RC,20170929,15.7
RC,20171031,15.65
RC,20171130,15.8
RC,20171229,15.15
RC,20180131,14.5
RC,20180228,13.8
RC,20180329,15.15
RC,20180430,14.4
RC,20180531,15.6
RC,20180629,16.25
RC,20180731,16.7
RC,20180831,17.15
RC,20180928,16.65
RC,20181031,15.32
RC,20181130,14.9
RC,20181231,13.83
RC,20190131,15.64
RC,20190228,16.13
RC,20190329,14.67
RC,20190430,15.11
RC,20190531,14.57
RC,20190628,14.9
RC,20190731,15.37
RC,20190830,14.68
RC,20190930,15.92
RC,20191031,15.83
RC,20191129,15.77
RC,20191231,15.42
RC,20200131,16.32
RC,20200228,14.5
RC,20200331,7.22
RC,20200430,6.67
RC,20200529,5.87
RC,20200630,8.69
RC,20200731,8.02
RC,20200831,10.23
RC,20200930,11.2
RC,20201030,11.24
RC,20201130,12.94
RC,20201231,12.45
RC,20210129,11.38
RC,20210226,13.12
RC,20210331,13.42
RC,20210430,14.51
RC,20210528,15.22
RC,20210630,15.87
RC,20210730,15.12
RC,20210831,15.31
RC,20210930,14.43
RC,20211029,15.47
RC,20211130,15.36
RC,20211231,15.63
RC,20220131,14.24
RC,20220228,14.85
RC,20220331,15.06
ZTS,20170131,54.94
ZTS,20170228,53.31
ZTS,20170331,53.37
ZTS,20170428,56.11
ZTS,20170531,62.28
ZTS,20170630,62.38
ZTS,20170731,62.52
ZTS,20170831,62.7
ZTS,20170929,63.76
ZTS,20171031,63.82
ZTS,20171130,72.29
ZTS,20171229,72.04
ZTS,20180131,76.73
ZTS,20180228,80.86
ZTS,20180329,83.51
ZTS,20180430,83.48
ZTS,20180531,83.7
ZTS,20180629,85.19
ZTS,20180731,86.48
ZTS,20180831,90.6
ZTS,20180928,91.56
ZTS,20181031,90.15
ZTS,20181130,93.87
ZTS,20181231,85.54
ZTS,20190131,86.16
ZTS,20190228,94.23
ZTS,20190329,100.67
ZTS,20190430,101.84
ZTS,20190531,101.05
ZTS,20190628,113.49
ZTS,20190731,114.89
ZTS,20190830,126.42
ZTS,20190930,124.59
ZTS,20191031,127.92
ZTS,20191129,120.52
ZTS,20191231,132.35
ZTS,20200131,134.21
ZTS,20200228,133.23
ZTS,20200331,117.69
ZTS,20200430,129.31
ZTS,20200529,139.39
ZTS,20200630,137.04
ZTS,20200731,151.68
ZTS,20200831,160.1
ZTS,20200930,165.37
ZTS,20201030,158.55
ZTS,20201130,160.38
ZTS,20201231,165.5
ZTS,20210129,154.25
ZTS,20210226,155.24
ZTS,20210331,157.48
ZTS,20210430,173.03
ZTS,20210528,176.68
ZTS,20210630,186.36
ZTS,20210730,202.7
ZTS,20210831,204.56
ZTS,20210930,194.14
ZTS,20211029,216.2
ZTS,20211130,222.04
ZTS,20211231,244.03
ZTS,20220131,199.79
ZTS,20220228,193.65
ZTS,20220331,188.59
APAM,20170131,28.95
APAM,20170228,28.45
APAM,20170228,28.45
APAM,20170331,27.6
APAM,20170428,29.3
APAM,20170531,28.3
APAM,20170630,30.7
APAM,20170731,33.25
APAM,20170831,30.7
APAM,20170929,32.6
APAM,20171031,34.4
APAM,20171130,39.5
APAM,20171229,39.5
APAM,20180131,39.15
APAM,20180228,33.75
APAM,20180228,33.75
APAM,20180329,33.3
APAM,20180430,32.15
APAM,20180531,32.3
APAM,20180629,30.15
APAM,20180731,34.45
APAM,20180831,33.15
APAM,20180928,32.4
APAM,20181031,27.41
APAM,20181130,27.23
APAM,20181231,22.11
APAM,20190131,23.32
APAM,20190228,26.3
APAM,20190228,26.3
APAM,20190329,25.17
APAM,20190430,28.34
APAM,20190531,23.65
APAM,20190628,27.52
APAM,20190731,29.59
APAM,20190830,26.64
APAM,20190930,28.24
APAM,20191031,27.35
APAM,20191129,29.67
APAM,20191231,32.32
APAM,20200131,33.4
APAM,20200228,28.58
APAM,20200228,28.58
APAM,20200331,21.49
APAM,20200430,29.44
APAM,20200529,28.97
APAM,20200630,32.5
APAM,20200731,36.23
APAM,20200831,38.71
APAM,20200930,38.99
APAM,20201030,40.06
APAM,20201130,45
APAM,20201231,50.34
APAM,20210129,48.4
APAM,20210226,47.5
APAM,20210226,47.5
APAM,20210331,52.17
APAM,20210430,50.92
APAM,20210528,51.08
APAM,20210630,50.82
APAM,20210730,48.09
APAM,20210831,51.96
APAM,20210930,48.92
APAM,20211029,49.54
APAM,20211130,44.73
APAM,20211231,47.64
APAM,20220131,43.21
APAM,20220228,38.11
APAM,20220228,38.11
APAM,20220331,39.35
MODN,20170131,8.8
MODN,20170228,10.65
MODN,20170331,10.45
MODN,20170428,10.7
MODN,20170531,12.95
MODN,20170630,13.3
MODN,20170731,13.2
MODN,20170831,13.55
MODN,20170929,14.95
MODN,20171031,14.55
MODN,20171130,16.25
MODN,20171229,15.75
MODN,20180131,14.95
MODN,20180228,17.1
MODN,20180329,18.05
MODN,20180430,17.15
MODN,20180531,17.85
MODN,20180629,18.6
MODN,20180731,18.65
MODN,20180831,17
MODN,20180928,15.85
MODN,20181031,15.36
MODN,20181130,13.73
MODN,20181231,13.23
MODN,20190131,14.51
MODN,20190228,17.3
MODN,20190329,17.54
MODN,20190430,18.54
MODN,20190531,18.02
MODN,20190628,19.5
MODN,20190731,21.86
MODN,20190830,28.63
MODN,20190930,27.76
MODN,20191031,29.79
MODN,20191129,30.42
MODN,20191231,35.07
MODN,20200131,31.19
MODN,20200228,29
MODN,20200331,22.21
MODN,20200430,28.86
MODN,20200529,32.12
MODN,20200630,34.76
MODN,20200731,38.46
MODN,20200831,39.32
MODN,20200930,35.28
MODN,20201030,35.23
MODN,20201130,34.46
MODN,20201231,35.68
MODN,20210129,33.98
MODN,20210226,42.35
MODN,20210331,35.23
MODN,20210430,39.78
MODN,20210528,35.67
MODN,20210630,34.27
MODN,20210730,32.37
MODN,20210831,33.91
MODN,20210930,33.5
MODN,20211029,32.41
MODN,20211130,28.1
MODN,20211231,30.03
MODN,20220131,27.66
MODN,20220228,24.59
MODN,20220331,26.9
ENTA,20170131,33.125
ENTA,20170228,28.82
ENTA,20170331,30.8
ENTA,20170428,31.75
ENTA,20170531,30.08
ENTA,20170630,35.98
ENTA,20170731,38.11
ENTA,20170831,42.86
ENTA,20170929,46.8
ENTA,20171031,49.67
ENTA,20171130,49.66
ENTA,20171229,58.68
ENTA,20180131,84.95
ENTA,20180228,78.62
ENTA,20180329,80.91
ENTA,20180430,93.05
ENTA,20180531,99.79
ENTA,20180629,115.9
ENTA,20180731,97.52
ENTA,20180831,90.93
ENTA,20180928,85.46
ENTA,20181031,77.16
ENTA,20181130,79.14
ENTA,20181231,70.83
ENTA,20190131,79.43
ENTA,20190228,102.54
ENTA,20190329,95.52
ENTA,20190430,87.19
ENTA,20190531,90.47
ENTA,20190628,84.38
ENTA,20190731,75.02
ENTA,20190830,70.55
ENTA,20190930,60.08
ENTA,20191031,60.88
ENTA,20191129,63.66
ENTA,20191231,61.78
ENTA,20200131,51.54
ENTA,20200228,50.88
ENTA,20200331,51.43
ENTA,20200430,46.37
ENTA,20200529,51.49
ENTA,20200630,50.21
ENTA,20200731,45.85
ENTA,20200831,52.19
ENTA,20200930,45.78
ENTA,20201030,43.63
ENTA,20201130,41.2
ENTA,20201231,42.1
ENTA,20210129,48.06
ENTA,20210226,49.32
ENTA,20210331,49.32
ENTA,20210430,50.74
ENTA,20210528,48.66
ENTA,20210630,44.01
ENTA,20210730,42.25
ENTA,20210831,57.2
ENTA,20210930,56.81
ENTA,20211029,85.85
ENTA,20211130,88.28
ENTA,20211231,74.78
ENTA,20220131,59.42
ENTA,20220228,70.42
ENTA,20220331,71.18
EVTC,20170131,17.05
EVTC,20170228,16.85
EVTC,20170331,15.9
EVTC,20170428,15.85
EVTC,20170531,16.5
EVTC,20170630,17.3
EVTC,20170731,17.85
EVTC,20170831,18.4
EVTC,20170929,15.85
EVTC,20171031,15
EVTC,20171130,13.9
EVTC,20171229,13.65
EVTC,20180131,15.65
EVTC,20180228,16.2
EVTC,20180329,16.35
EVTC,20180430,18.25
EVTC,20180531,21.8
EVTC,20180629,21.85
EVTC,20180731,23.3
EVTC,20180831,24.05
EVTC,20180928,24.1
EVTC,20181031,26.08
EVTC,20181130,27.33
EVTC,20181231,28.7
EVTC,20190131,27.67
EVTC,20190228,28.62
EVTC,20190329,27.81
EVTC,20190430,31.31
EVTC,20190531,28.66
EVTC,20190628,32.7
EVTC,20190731,32.02
EVTC,20190830,34.86
EVTC,20190930,31.22
EVTC,20191031,30.59
EVTC,20191129,32.42
EVTC,20191231,34.04
EVTC,20200131,33.57
EVTC,20200228,29.68
EVTC,20200331,22.73
EVTC,20200430,25.34
EVTC,20200529,29.12
EVTC,20200630,28.1
EVTC,20200731,31.05
EVTC,20200831,35.02
EVTC,20200930,34.71
EVTC,20201030,33.28
EVTC,20201130,37.17
EVTC,20201231,39.32
EVTC,20210129,34.7
EVTC,20210226,38.9
EVTC,20210331,37.22
EVTC,20210430,39.9
EVTC,20210528,43.53
EVTC,20210630,43.65
EVTC,20210730,43.7
EVTC,20210831,46.25
EVTC,20210930,45.72
EVTC,20211029,45.21
EVTC,20211130,41.99
EVTC,20211231,49.98
EVTC,20220131,43.64
EVTC,20220228,40.36
EVTC,20220331,40.93
HASI,20170131,18.28
HASI,20170228,19.79
HASI,20170331,20.2
HASI,20170428,21.92
HASI,20170531,21.91
HASI,20170630,22.87
HASI,20170731,23.25
HASI,20170831,23.2
HASI,20170929,24.37
HASI,20171031,24.06
HASI,20171130,23.77
HASI,20171229,24.06
HASI,20180131,21.74
HASI,20180228,17.6
HASI,20180329,19.5
HASI,20180430,19.41
HASI,20180531,18.34
HASI,20180629,19.75
HASI,20180731,19.59
HASI,20180831,21.56
HASI,20180928,21.47
HASI,20181031,20.75
HASI,20181130,22.85
HASI,20181231,19.05
HASI,20190131,22.59
HASI,20190228,24.62
HASI,20190329,25.64
HASI,20190430,26.59
HASI,20190531,25.91
HASI,20190628,28.18
HASI,20190731,27.45
HASI,20190830,27.63
HASI,20190930,29.15
HASI,20191031,29.86
HASI,20191129,29.35
HASI,20191231,32.18
HASI,20200131,34.09
HASI,20200228,33.95
HASI,20200331,20.41
HASI,20200430,27.99
HASI,20200529,29.01
HASI,20200630,28.46
HASI,20200731,35.03
HASI,20200831,42.46
HASI,20200930,42.27
HASI,20201030,41.85
HASI,20201130,54.66
HASI,20201231,63.43
HASI,20210129,59.15
HASI,20210226,56.23
HASI,20210331,56.1
HASI,20210430,52.4
HASI,20210528,49.21
HASI,20210630,56.15
HASI,20210730,56.8
HASI,20210831,60.37
HASI,20210930,53.48
HASI,20211029,60.4
HASI,20211130,56.88
HASI,20211231,53.12
HASI,20220131,41.48
HASI,20220228,47.34
HASI,20220331,47.43
PEP,20170131,103.78
PEP,20170228,110.38
PEP,20170331,111.86
PEP,20170428,113.28
PEP,20170531,116.87
PEP,20170630,115.49
PEP,20170731,116.61
PEP,20170831,115.73
PEP,20170929,111.43
PEP,20171031,110.23
PEP,20171130,116.52
PEP,20171229,119.92
PEP,20180131,120.3
PEP,20180228,109.73
PEP,20180329,109.15
PEP,20180430,100.94
PEP,20180531,100.25
PEP,20180629,108.87
PEP,20180731,115
PEP,20180831,112.01
PEP,20180928,111.8
PEP,20181031,112.38
PEP,20181130,121.94
PEP,20181231,110.48
PEP,20190131,112.67
PEP,20190228,115.64
PEP,20190329,122.55
PEP,20190430,128.05
PEP,20190531,128
PEP,20190628,131.13
PEP,20190731,127.81
PEP,20190830,136.73
PEP,20190930,137.1
PEP,20191031,137.17
PEP,20191129,135.83
PEP,20191231,136.67
PEP,20200131,142.02
PEP,20200228,132.03
PEP,20200331,120.1
PEP,20200430,132.29
PEP,20200529,131.55
PEP,20200630,132.26
PEP,20200731,137.66
PEP,20200831,140.06
PEP,20200930,138.6
PEP,20201030,133.29
PEP,20201130,144.23
PEP,20201231,148.3
PEP,20210129,136.57
PEP,20210226,129.19
PEP,20210331,141.45
PEP,20210430,144.16
PEP,20210528,147.94
PEP,20210630,148.17
PEP,20210730,156.95
PEP,20210831,156.39
PEP,20210930,150.41
PEP,20211029,161.6
PEP,20211130,159.78
PEP,20211231,173.71
PEP,20220131,173.52
PEP,20220228,163.74
PEP,20220331,167.38
SEAS,20170131,18.11
SEAS,20170228,19.27
SEAS,20170331,18.27
SEAS,20170428,17.53
SEAS,20170531,17.85
SEAS,20170630,16.27
SEAS,20170731,15.38
SEAS,20170831,12.98
SEAS,20170929,12.99
SEAS,20171031,11.48
SEAS,20171130,11.75
SEAS,20171229,13.57
SEAS,20180131,15.25
SEAS,20180228,14.63
SEAS,20180329,14.83
SEAS,20180430,15.09
SEAS,20180531,17.75
SEAS,20180629,21.82
SEAS,20180731,21.3
SEAS,20180831,29.32
SEAS,20180928,31.43
SEAS,20181031,26.12
SEAS,20181130,28.48
SEAS,20181231,22.09
SEAS,20190131,26.05
SEAS,20190228,27.29
SEAS,20190329,25.76
SEAS,20190430,26.62
SEAS,20190531,32
SEAS,20190628,31
SEAS,20190731,30.57
SEAS,20190830,29.01
SEAS,20190930,26.32
SEAS,20191031,26.42
SEAS,20191129,29.28
SEAS,20191231,31.71
SEAS,20200131,34.46
SEAS,20200228,27.21
SEAS,20200331,11.02
SEAS,20200430,14.69
SEAS,20200529,18.06
SEAS,20200630,14.81
SEAS,20200731,14.47
SEAS,20200831,20.4
SEAS,20200930,19.72
SEAS,20201030,22.02
